id;id_list_products;title;condition;procuct_type;price;suggested_price;sold;review_rating;review_amount;seller_name;url;created_at;updated_at;part_number_detectado;score_suspeita;classificacao;probabilidade_pirata;preco_sugerido;desvio_preco;motivos
124;159;Cartucho De Tinta Hp 667 Cor Preto Colorido Do 2 Ml;Novo ;Original;153.2;144.8;4;5.0;0;vanvan;https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667-cor-preto-colorido-do-2-ml/up/MLBU1453509363?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=54&type=product&tracking_id=f90ffdbc-5f26-4d45-bf89-18baebaf6a0e&wid=MLB3705701397&sid=search;2025-10-06 05:53:59;2025-10-06 05:53:59;hp667;30;BAIXA SUSPEITA;10-40%;144.8;5.8%;Vendedor não autorizado
125;160;Cartucho Tinta Original Hp 667 Preto Advantage 2376 2776;Novo ;Original;76.98;69.9;1000;4.7;0;Loja oficialTec Print;https://www.mercadolivre.com.br/cartucho-tinta-original-hp-667-preto-advantage-2376-2776/up/MLBU1694387691?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=55&type=product&tracking_id=f90ffdbc-5f26-4d45-bf89-18baebaf6a0e&wid=MLB1757249233&sid=search;2025-10-06 05:54:16;2025-10-06 05:54:16;hp667;45;MÉDIA SUSPEITA;40-70%;69.9;10.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
126;161;Kit Cartucho Hp 667 Preto + 667 Colorido Original 2376 2776;Novo ;Original;156.9;144.8;100;4.7;0;vanvan;https://www.mercadolivre.com.br/kit-cartucho-hp-667-preto--667-colorido-original-2376-2776/up/MLBU1454340039?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=56&type=product&tracking_id=f90ffdbc-5f26-4d45-bf89-18baebaf6a0e&wid=MLB3670296544&sid=search;2025-10-06 05:54:31;2025-10-06 05:54:31;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;8.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
127;162;Kit 2 Cartucho Origianl Hp 667 Preto E Color 2376 2874 2776;Novo ;Original;190.64;144.8;5;5.0;0;reciclemaiscartuchos;https://www.mercadolivre.com.br/kit-2-cartucho-origianl-hp-667-preto-e-color-2376-2874-2776/up/MLBU3186509954?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=57&type=product&tracking_id=f90ffdbc-5f26-4d45-bf89-18baebaf6a0e&wid=MLB4067047721&sid=search;2025-10-06 05:55:17;2025-10-06 05:55:17;hp667;30;BAIXA SUSPEITA;10-40%;144.8;31.7%;Vendedor não autorizado
128;163;"HP 667XL Cartucho de tinta Preta 3ym80al
MAIS VENDIDO
11º em Cartuchos de Tinta";Novo ;Original;154.57;172.9;1000;4.5;0;MVCARTUCHOS8;https://www.mercadolivre.com.br/hp-667xl-cartucho-de-tinta-preta-3ym80al/p/MLB22549449?pdp_filters=item_id:MLB4134323475#is_advertising=true&searchVariation=MLB22549449&backend_model=search-backend&position=1&search_layout=grid&type=pad&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&ad_domain=VQCATCORE_LST&ad_position=1&ad_click_id=YmVmZmI0MGYtZGU5Zi00MDRlLThiZWUtN2M3ZjMzZDA0OWVl;2025-10-06 05:55:30;2025-10-06 05:55:30;3ym80al;30;BAIXA SUSPEITA;10-40%;172.9;-10.6%;Vendedor não autorizado
129;164;Kit De Cartuchos Originais Hp 667 Xl Black + Color;Novo ;Original;284.57;345.8;100;4.2;0;TECNO EKN;https://www.mercadolivre.com.br/kit--de-cartuchos-originais-hp-667-xl-black--color/up/MLBU1440498316?pdp_filters=item_id:MLB2940742305#is_advertising=true&searchVariation=MLBU1440498316&backend_model=search-backend&position=2&search_layout=grid&type=pad&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&ad_domain=VQCATCORE_LST&ad_position=2&ad_click_id=N2I0ZmY4ZmEtZWI2My00NjA3LTg1MDYtZmI1NGQ2NDUwZGQw;2025-10-06 05:55:42;2025-10-06 05:55:42;hp667;55;MÉDIA SUSPEITA;40-70%;345.8;-17.7%;Vendedor não autorizado, Preço -17.7% abaixo do sugerido (suspeito)
130;165;Cartuchos De Tinta Original Hp 667 Kit 2 Preto 1 Colorido;Novo ;Original;279.9;214.7;100;4.7;0;Loja oficialTec Print;https://www.mercadolivre.com.br/cartuchos-de-tinta-original-hp-667-kit-2-preto-1-colorido/up/MLBU1449094107?pdp_filters=item_id:MLB3593038716#is_advertising=true&searchVariation=MLBU1449094107&backend_model=search-backend&position=3&search_layout=grid&type=pad&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&ad_domain=VQCATCORE_LST&ad_position=3&ad_click_id=MzMwMTM3MzgtZDJhNi00YjhlLTk1NDUtMzFkZmY0MDQ0ZGJj;2025-10-06 05:55:57;2025-10-06 05:55:57;hp667;45;MÉDIA SUSPEITA;40-70%;214.7;30.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
131;166;Kit Cartucho Hp 667 Preto + 667 Colorido Original 2376 2776;Novo ;Original;156.9;144.8;100;4.7;0;vanvan;https://www.mercadolivre.com.br/kit-cartucho-hp-667-preto--667-colorido-original-2376-2776/up/MLBU1454340039?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB3670296544&sid=search;2025-10-06 05:56:13;2025-10-06 05:56:13;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;8.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
132;167;Kit 2 Cartucho Origianl Hp 667 Preto E Color 2376 2874 2776;Novo ;Original;190.64;144.8;5;5.0;0;reciclemaiscartuchos;https://www.mercadolivre.com.br/kit-2-cartucho-origianl-hp-667-preto-e-color-2376-2874-2776/up/MLBU3186509954?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB4067047721&sid=search;2025-10-06 05:56:28;2025-10-06 05:56:28;hp667;30;BAIXA SUSPEITA;10-40%;144.8;31.7%;Vendedor não autorizado
133;168;Kit Cartucho Tinta Original Hp 667 Preto Colorido 2376 2774;Novo ;Original;187.75;144.8;500;4.7;0;Loja oficialTec Print;https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-667-preto-colorido-2376-2774/up/MLBU1448097523?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=6&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB3557268917&sid=search;2025-10-06 05:56:41;2025-10-06 05:56:41;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;29.7%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
134;169;Cartuchos Hp 667 Preto E Colorido 2375 2776 6475 Original;Novo ;Original;164.9;144.8;100;4.8;0;ELÉTRON ELETRÔNICOS;https://www.mercadolivre.com.br/cartuchos-hp-667-preto-e-colorido-2375-2776-6475-original/p/MLB2039429248?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB1899150912&sid=search;2025-10-06 05:56:59;2025-10-06 05:56:59;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;13.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
135;170;Kit Cartucho Tinta Original Hp 667 Preto/colorido 2376 2776;Novo ;Original;187.99;144.8;1000;4.7;0;Loja oficialTec Print;https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-667-pretocolorido-2376-2776/up/MLBU1406285069?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=8&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB1757243706&sid=search;2025-10-06 05:57:13;2025-10-06 05:57:13;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;29.8%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
136;171;Cartucho Hp 667xl Preto E Color. 02 Preto E 01 Colorido Novo;Novo ;Original;401.85;518.7;100;4.1;0;Loja oficialPark Ecom;https://www.mercadolivre.com.br/cartucho-hp-667xl-preto-e-color-02-preto-e-01-colorido-novo/up/MLBU2586337007?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=9&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB3891366011&sid=search;2025-10-06 05:57:28;2025-10-06 05:57:28;hp667xl;55;MÉDIA SUSPEITA;40-70%;518.7;-22.5%;Vendedor não autorizado, Preço -22.5% abaixo do sugerido (suspeito)
137;172;Kit Cartucho Hp 667xl Original Preto E Colorido 2376 2774;Novo ;Compatível;369.1;285.9;100;5.0;0;RFGINFO;https://www.mercadolivre.com.br/kit-cartucho-hp-667xl-original-preto-e-colorido-2376-2774/up/MLBU1993937278?pdp_filters=item_id:MLB5074154782#is_advertising=true&searchVariation=MLBU1993937278&backend_model=search-backend&position=10&search_layout=grid&type=pad&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&ad_domain=VQCATCORE_LST&ad_position=10&ad_click_id=NDJmNDllNTMtMjJkOC00OWI2LTk2Y2UtZGQyMTcwOTI3YWEx;2025-10-06 05:57:42;2025-10-06 05:57:42;hp667xl;45;MÉDIA SUSPEITA;40-70%;285.9;29.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
138;174;Kit Com 2 Cartuchos Hp 667 Preto Original Envio Imediato;Novo ;Original;151.1;139.8;500;4.7;0;vanvan;https://www.mercadolivre.com.br/kit-com-2-cartuchos-hp-667-preto-original-envio-imediato/up/MLBU1455879574?pdp_filters=item_id:MLB3670234132#is_advertising=true&searchVariation=MLBU1455879574&backend_model=search-backend&position=12&search_layout=grid&type=pad&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&ad_domain=VQCATCORE_LST&ad_position=12&ad_click_id=NmMxYjBiZjEtYmFkYy00NzIwLTg4NmItNzVhMWMzZGI4NGU1;2025-10-06 05:58:29;2025-10-06 05:58:29;hp667;45;MÉDIA SUSPEITA;40-70%;139.8;8.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
139;175;Kit 2 Cartucho Hp 667 Preto E Color Hp Deskjet 2374 2774;Novo ;Original;206.32;214.7;5;5.0;0;reciclemaiscartuchos;https://www.mercadolivre.com.br/kit-2-cartucho-hp-667-preto-e-color-hp-deskjet-2374-2774/up/MLBU1407521132?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB1746596374&sid=search;2025-10-06 05:58:43;2025-10-06 05:58:43;hp667;30;BAIXA SUSPEITA;10-40%;214.7;-3.9%;Vendedor não autorizado
140;177;Cartucho Tinta Original Hp 667 Preto Deskjet 6476 2376 2776;Novo ;Original;78.99;69.9;1000;4.7;0;Loja oficialTec Print;https://www.mercadolivre.com.br/cartucho-tinta-original-hp-667-preto-deskjet-6476-2376-2776/up/MLBU1469444690?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=15&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB4247218688&sid=search;2025-10-06 05:59:19;2025-10-06 05:59:19;hp667;45;MÉDIA SUSPEITA;40-70%;69.9;13.0%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
141;179;Cartucho Hp 667 Preto - 3ym79ab Única;Novo ;Original;71.9;69.9;100;4.5;0;Loja oficialMm Santos;https://www.mercadolivre.com.br/cartucho-hp-667-preto--3ym79ab/up/MLBU599980340?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=17&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB1859165307&sid=search;2025-10-06 06:00:06;2025-10-06 06:00:06;3ym79ab;30;BAIXA SUSPEITA;10-40%;69.9;2.9%;Vendedor não autorizado
142;180;Kit Cartucho Tinta Original Hp 667 Preto/colorido 2376 2774;Novo ;Original;176.84;144.8;5000;4.6;0;Loja oficialTec Print;https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-667-pretocolorido-2376-2774/up/MLBU1696766572?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=18&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB1802551359&sid=search;2025-10-06 06:00:21;2025-10-06 06:00:21;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;22.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
143;181;"3 Cartucho Hp 667 667xl Deskjet 2776 2376 6476 Preto
MAIS VENDIDO
4º em Cartuchos de Tinta HP";Novo ;Original;314.33;518.7;1000;4.4;0;DL20250527161415;https://www.mercadolivre.com.br/3-cartucho-hp-667-667xl-deskjet-2776-2376-6476-preto/p/MLB37246120?pdp_filters=item_id:MLB4141897403#is_advertising=true&searchVariation=MLB37246120&backend_model=search-backend&position=19&search_layout=grid&type=pad&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&ad_domain=VQCATCORE_LST&ad_position=19&ad_click_id=MDk4Mzg2MjctZGNmNS00N2JhLWJiYjktOGNmMTIzMGUwMmVi;2025-10-06 06:00:35;2025-10-06 06:00:35;hp667;80;ALTA SUSPEITA;70-95%;518.7;-39.4%;Vendedor não autorizado, Preço -39.4% abaixo do sugerido (suspeita de pirataria)
144;182;Cartucho de tinta preta Hp 667xl;Novo ;Original;157.0;172.9;5000;4.7;0;YUKIINFORMATICA;https://www.mercadolivre.com.br/cartucho-de-tinta-preta-hp-667xl/p/MLB36803813?pdp_filters=item_id:MLB3794287525#is_advertising=true&searchVariation=MLB36803813&backend_model=search-backend&position=20&search_layout=grid&type=pad&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&ad_domain=VQCATCORE_LST&ad_position=20&ad_click_id=YTQ5ZTg5YjktMjAyNi00MmQwLWExYzctNzUwOWFiMDJhYWY0;2025-10-06 06:00:50;2025-10-06 06:00:50;hp667xl;30;BAIXA SUSPEITA;10-40%;172.9;-9.2%;Vendedor não autorizado
145;183;2x Cartucho Tinta Original Hp 667xl 2776 2376 3ym81al Preto;Novo ;Original;449.77;345.8;25;4.6;0;Loja oficialTec Print;https://www.mercadolivre.com.br/2x-cartucho-tinta-original-hp-667xl-2776-2376-3ym81al-preto/up/MLBU1428950771?pdp_filters=item_id:MLB2864554866#is_advertising=true&searchVariation=MLBU1428950771&backend_model=search-backend&position=21&search_layout=grid&type=pad&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&ad_domain=VQCATCORE_LST&ad_position=21&ad_click_id=ODBlY2MwNjktZmFmMy00YzhhLWI3ZDAtMThiMDE3ZDkzN2Yw;2025-10-06 06:01:03;2025-10-06 06:01:03;3ym81al;45;MÉDIA SUSPEITA;40-70%;345.8;30.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
146;185;Cartucho De Tinta Preto 667 Hp Deskjet Ink Advantage 2376 Or;Novo ;Original;118.78;69.9;5;5.0;0;reciclemaiscartuchos;https://www.mercadolivre.com.br/cartucho-de-tinta-preto-667-hp-deskjet-ink-advantage-2376-or/up/MLBU1439763607?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB3349228603&sid=search;2025-10-06 06:01:45;2025-10-06 06:01:45;;50;MÉDIA SUSPEITA;40-70%;69.9;69.9%;Vendedor não autorizado, Número de parte (PN) inválido ou ausente
147;186;Cartucho 667 Hp Para Impressora 2774 Original Com 2ml Preto;Novo ;Original;118.78;69.9;50;4.8;0;reciclemaiscartuchos;https://www.mercadolivre.com.br/cartucho-667-hp-para-impressora-2774-original-com-2ml-preto/up/MLBU1443839884?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB3348054777&sid=search;2025-10-06 06:02:01;2025-10-06 06:02:01;;65;MÉDIA SUSPEITA;40-70%;69.9;69.9%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original', Número de parte (PN) inválido ou ausente
148;187;Cartucho Hp 667 Preto Original 3ym79ab;Novo ;Original;64.9;69.9;5;4.5;0;FERREIRA.JC;https://www.mercadolivre.com.br/cartucho-hp-667-preto-original-3ym79ab/up/MLBU1738431375?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB3763558239&sid=search;2025-10-06 06:02:15;2025-10-06 06:02:15;3ym79ab;45;MÉDIA SUSPEITA;40-70%;69.9;-7.2%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
149;191;Kit 2 Cartuchos Hp 667 Preto + 2 Hp 667 Color - 2376 2776;Novo ;Original;377.9;289.6;4;5.0;0;Loja oficialTELEDATICA;https://www.mercadolivre.com.br/kit-2-cartuchos-hp-667-preto--2-hp-667-color--2376-2776/up/MLBU1409316761?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=29&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB1889706315&sid=search;2025-10-06 06:03:54;2025-10-06 06:03:54;hp667;30;BAIXA SUSPEITA;10-40%;289.6;30.5%;Vendedor não autorizado
150;192;Cartucho De Tinta Hp 667 Cor Preto Do 2 Ml;Novo ;Original;69.7;69.9;2;5.0;0;DEKDU;https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667-cor-preto-do-2-ml/up/MLBU3268552346?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB5466720318&sid=search;2025-10-06 06:04:08;2025-10-06 06:04:08;hp667;30;BAIXA SUSPEITA;10-40%;69.9;-0.3%;Vendedor não autorizado
151;196;Cartuchos Hp 667 Preto E Colorido Para Impressora 2374 2375;Novo ;Original;169.9;144.8;50;4.9;0;ELÉTRON ELETRÔNICOS;https://www.mercadolivre.com.br/cartuchos-hp-667-preto-e-colorido-para-impressora-2374-2375/p/MLB2039721092?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=34&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB1899155319&sid=search;2025-10-06 06:05:43;2025-10-06 06:05:43;hp667;30;BAIXA SUSPEITA;10-40%;144.8;17.3%;Vendedor não autorizado
152;197;Cartucho De Tinta Hp 667xl 8ml Colorido Advantage;Novo ;Original;179.9;172.9;1000;4.7;0;LAMED Supplements;https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667xl-8ml-colorido-advantage/p/MLB36752167?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB5606604890&sid=search;2025-10-06 06:06:00;2025-10-06 06:06:00;hp667xl;30;BAIXA SUSPEITA;10-40%;172.9;4.0%;Vendedor não autorizado
153;198;Kit Cartucho Tinta Original Hp 667 Preto/colorido 2376 2776;Novo ;Original;177.84;144.8;100;4.6;0;Loja oficialTec Print;https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-667-pretocolorido-2376-2776/up/MLBU1473576292?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=36&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB4285003760&sid=search;2025-10-06 06:06:12;2025-10-06 06:06:12;hp667;45;MÉDIA SUSPEITA;40-70%;144.8;22.8%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
154;199;Cartucho Hp 667 Preto Original 3ym79ab + 667 Color 3ym78al;Novo ;Original;177.75;144.8;100;4.5;0;Loja oficialTec Print;https://www.mercadolivre.com.br/cartucho-hp-667-preto-original-3ym79ab--667-color-3ym78al/up/MLBU1469949734?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=37&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB4316298374&sid=search;2025-10-06 06:06:26;2025-10-06 06:06:26;3ym79ab;45;MÉDIA SUSPEITA;40-70%;144.8;22.8%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
155;201;Cartucho Tinta Original Hp 667 Preto Deskjet 6476 2376 2776;Novo ;Original;105.63;69.9;100;4.3;0;Loja oficialTec Print;https://www.mercadolivre.com.br/cartucho-tinta-original-hp-667-preto-deskjet-6476-2376-2776/up/MLBU1410174742?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=39&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB1757249676&sid=search;2025-10-06 06:07:05;2025-10-06 06:07:05;hp667;45;MÉDIA SUSPEITA;40-70%;69.9;51.1%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
156;203;Cartuchos De Tinta Original Hp 667 Kit 2 Preto 1 Colorido;Novo ;Original;279.9;214.7;100;4.7;0;Loja oficialTec Print;https://www.mercadolivre.com.br/cartuchos-de-tinta-original-hp-667-kit-2-preto-1-colorido/up/MLBU1449094107?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=41&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB3593038716&sid=search;2025-10-06 06:07:42;2025-10-06 06:07:42;hp667;45;MÉDIA SUSPEITA;40-70%;214.7;30.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
157;205;Kit Cartucho Tintas Hp 667 Impressora Deskjet Advantage 2774;Novo ;Original;175.99;144.8;100;4.7;0;SIAD6697612;https://www.mercadolivre.com.br/kit-cartucho-tintas-hp-667-impressora-deskjet-advantage-2774/up/MLBU1723573891?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=43&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB3009204372&sid=search;2025-10-06 06:08:22;2025-10-06 06:08:22;hp667;30;BAIXA SUSPEITA;10-40%;144.8;21.5%;Vendedor não autorizado
158;206;Kit 2 Cartucho Hp 667 Preto 3ym79al Original 2776 2376 6476;Novo ;Original;176.99;139.8;5;5.0;0;Loja oficialTELEDATICA;https://www.mercadolivre.com.br/kit-2-cartucho-hp-667-preto-3ym79al-original-2776-2376-6476/up/MLBU1409705059?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=44&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB1893439401&sid=search;2025-10-06 06:08:49;2025-10-06 06:08:49;3ym79al;45;MÉDIA SUSPEITA;40-70%;139.8;26.6%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
159;207;Cartucho De Tinta Hp 667 Preto Original P/ Deskjet 2774 2776;Novo ;Original;89.78;69.9;50;4.7;0;Loja oficialMundoware;https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667-preto-original-p-deskjet-2774-2776/up/MLBU1105051450?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=45&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB2149887649&sid=search;2025-10-06 06:09:04;2025-10-06 06:09:04;hp667;45;MÉDIA SUSPEITA;40-70%;69.9;28.4%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
160;208;Kit 3 Cartuchos Hp 667 (2 Preto 1 Color)2376 2774 2776 6476;Novo ;Original;289.99;214.7;25;5.0;0;siad;https://www.mercadolivre.com.br/kit-3-cartuchos-hp-667-2-preto-1-color2376-2774-2776-6476/up/MLBU794501311?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB2698382370&sid=search;2025-10-06 06:09:17;2025-10-06 06:09:17;hp667;30;BAIXA SUSPEITA;10-40%;214.7;35.1%;Vendedor não autorizado
161;209;Kit Cartuchos Tinta Hp 667 Preto + Hp 667 Color;Novo ;Original;139.9;144.8;1000;4.9;0;MELIMELI12;https://www.mercadolivre.com.br/kit-cartuchos-tinta-hp-667-preto--hp-667-color/up/MLBU1981558662?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=47&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB3675865965&sid=search;2025-10-06 06:09:33;2025-10-06 06:09:33;hp667;30;BAIXA SUSPEITA;10-40%;144.8;-3.4%;Vendedor não autorizado
162;213;Kit 2 Cartuchos Hp 667 Preto E Color Hp Deskjet 2376 237;Novo ;Original;206.32;214.7;25;5.0;0;reciclemaiscartuchos;https://www.mercadolivre.com.br/kit-2-cartuchos-hp-667-preto-e-color-hp-deskjet-2376-237/up/MLBU1414304631?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=51&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB1746590992&sid=search;2025-10-06 06:11:05;2025-10-06 06:11:05;hp667;30;BAIXA SUSPEITA;10-40%;214.7;-3.9%;Vendedor não autorizado
163;216;Cartucho Tinta Original Hp 667xl 2776 2376 3ym81al Preto;Novo ;Original;229.9;172.9;500;4.7;0;Loja oficialTec Print;https://www.mercadolivre.com.br/cartucho-tinta-original-hp-667xl-2776-2376-3ym81al-preto/up/MLBU1410170122?has_official_store=false&highlight=false&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=54&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB1759623534&sid=search;2025-10-06 06:12:12;2025-10-06 06:12:12;3ym81al;45;MÉDIA SUSPEITA;40-70%;172.9;33.0%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
164;217;Cartucho Hp 667 Preto Original;Novo ;Original;66.9;69.9;100;5.0;0;vanvan;https://www.mercadolivre.com.br/cartucho-hp-667-preto-original/up/MLBU1466967116?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=55&type=product&tracking_id=25d1ca21-7d1d-4311-a6de-c06e7ae8359d&wid=MLB3837311432&sid=search;2025-10-06 06:12:27;2025-10-06 06:12:27;hp667;45;MÉDIA SUSPEITA;40-70%;69.9;-4.3%;Vendedor não autorizado, Vendedor não autorizado vendendo produto 'original'
